id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168
160,0.015908703,0.011517474,0.009544137,0.009250839,0.013356089,0.026502363,0.04438733,0.053763058,0.054848857,0.055774696,0.057016086,0.061947286,0.06371148,0.066657834,0.07427631,0.0782792,0.08211571,0.096092284,0.10305911,0.080903776,0.055436637,0.04635918,0.04164968,0.032245364,0.022235135,0.01641192,0.011919664,0.007709776,0.008058881,0.010007981,0.017018883,0.02481272,0.031680495,0.0398168,0.046340182,0.05511885,0.059216846,0.06339219,0.06727057,0.06797913,0.07043866,0.071105145,0.06812337,0.060356848,0.04973466,0.04920263,0.04488923,0.033360176,0.023747252,0.017279854,0.012778947,0.0077867312,0.006212131,0.0062894495,0.0090237195,0.013919442,0.019270565,0.028184446,0.037992783,0.04741989,0.05157361,0.054380096,0.054884624,0.05712519,0.055938456,0.055299353,0.05287842,0.051628623,0.04737812,0.045832597,0.032891177,0.019904966,0.01063053,0.006363104,0.004188097,0.0052987784,0.009917506,0.02424182,0.044842556,0.053408787,0.052223522,0.051551033,0.049935512,0.051660124,0.053304195,0.054182883,0.06538166,0.072084665,0.07804314,0.088808574,0.08882332,0.07059984,0.04698309,0.03695482,0.02757338,0.017862247,0.011176731,0.007245858,0.005830858,0.0068355137,0.012607852,0.026675226,0.046729915,0.05767838,0.058368973,0.05629343,0.05393615,0.055634364,0.058547433,0.059840955,0.06976869,0.07782403,0.08499459,0.11495376,0.120403714,0.07747307,0.046156123,0.040786043,0.0317811,0.020922797,0.011912568,0.007735369,0.0059171263,0.0065342346,0.0124770235,0.02712132,0.04787925,0.058915026,0.05804928,0.056226134,0.054663848,0.056111865,0.058903307,0.060224723,0.07201883,0.08271917,0.08847931,0.097569406,0.09121463,0.0681134,0.049755987,0.043362338,0.033160295,0.02191163,0.012259108,0.008216977,0.00636991,0.007005384,0.012394238,0.026945826,0.048511244,0.05834183,0.057470553,0.056426276,0.05529958,0.057049192,0.05964171,0.061342362,0.07274125,0.08156816,0.09152,0.110173,0.10427007,0.07510486,0.052120242,0.04365165,0.033999484,0.023376623
161,0.019706614,0.014209919,0.012848183,0.013521047,0.024182025,0.04993729,0.099805206,0.14921603,0.14554399,0.11468533,0.10646186,0.10709168,0.10789305,0.11069749,0.121232554,0.13156153,0.13670985,0.13722084,0.12167337,0.09890065,0.07427089,0.067140676,0.05941098,0.041389003,0.028239466,0.02028405,0.016589,0.013576406,0.016198318,0.021885883,0.033954285,0.04985681,0.06447904,0.07677723,0.08495204,0.09610986,0.10291733,0.10511238,0.10685059,0.10850961,0.11025986,0.11308373,0.10595743,0.08676085,0.07196522,0.07341842,0.066710405,0.047979552,0.029685803,0.02260695,0.018621197,0.011960924,0.010971652,0.01264863,0.019063283,0.027044332,0.03859116,0.056158282,0.0712499,0.07978268,0.08447636,0.0894286,0.08940581,0.09397536,0.09356396,0.08993192,0.08291833,0.075240865,0.0667469,0.06425061,0.04544244,0.028428799,0.018121073,0.011639979,0.008945918,0.011991614,0.022493731,0.05226265,0.10803704,0.1597905,0.1594369,0.12090714,0.09977119,0.09305635,0.09294979,0.092123404,0.10424373,0.11535333,0.118254766,0.121873125,0.10351184,0.07753965,0.05796513,0.050655402,0.037110787,0.024631716,0.017480899,0.012306717,0.0100929495,0.012981574,0.025102459,0.055986848,0.11153583,0.1684845,0.1975322,0.14966142,0.100509875,0.09871657,0.10091009,0.10067864,0.110681124,0.117403604,0.11933492,0.12615703,0.10686472,0.0784748,0.05982551,0.056540355,0.04482977,0.0295377,0.017463595,0.01235453,0.010206415,0.013071104,0.024340775,0.05539393,0.107954994,0.16690424,0.17802677,0.12939948,0.10496195,0.10158802,0.1034183,0.102756314,0.11111489,0.12093284,0.12965359,0.13840015,0.11498835,0.084700376,0.06439858,0.060184933,0.0476244,0.031103961,0.019435372,0.0137795415,0.011072842,0.01414081,0.02501589,0.05549815,0.10752736,0.18300529,0.2088149,0.14158647,0.102587216,0.100700594,0.103178464,0.102298245,0.11185478,0.123418,0.12774828,0.13558605,0.11812505,0.08786487,0.06523472,0.06251617,0.050697412,0.034557562
162,0.014101598,0.011365017,0.010955247,0.015120698,0.030198641,0.08126017,0.1171017,0.11183194,0.09969229,0.09074365,0.08867823,0.08544431,0.082071975,0.08057731,0.07883806,0.07520302,0.07771407,0.078778096,0.07331773,0.061405446,0.051916003,0.05034684,0.041869894,0.028319394,0.017202303,0.012298077,0.010261369,0.010483234,0.014626897,0.022353623,0.03318435,0.04435869,0.053813312,0.065414906,0.07525361,0.086006016,0.086311325,0.08435044,0.08523199,0.08498458,0.08733568,0.086305246,0.07985567,0.06771579,0.062329784,0.06389974,0.053664085,0.034555584,0.020125534,0.011733018,0.008446001,0.007023989,0.00986452,0.0127805155,0.019078761,0.02384993,0.03418894,0.05307521,0.074375704,0.087001175,0.08189466,0.08136862,0.08144377,0.07814601,0.07868958,0.08084653,0.08420384,0.076742366,0.067812935,0.07217598,0.061477043,0.03867262,0.019916672,0.013313444,0.010674717,0.015048132,0.033774253,0.087244526,0.13790037,0.13138461,0.10225813,0.09165913,0.08209211,0.07724469,0.07274935,0.06997383,0.07074267,0.06727544,0.06573843,0.07120316,0.06400177,0.051099308,0.044040363,0.03988128,0.03126489,0.01990645,0.01247615,0.009624793,0.009014541,0.015329826,0.034169286,0.09017622,0.14016177,0.13816103,0.11471224,0.09724944,0.086236544,0.08035895,0.07511289,0.07055671,0.07040298,0.06745397,0.06832159,0.0711102,0.06202203,0.045820832,0.038376145,0.038379762,0.031298768,0.018853685,0.012657767,0.010867162,0.010299151,0.014874293,0.03312864,0.09205451,0.15596703,0.18086708,0.13981977,0.0910659,0.08367325,0.07569886,0.07256952,0.0707922,0.06862022,0.06452709,0.067127064,0.068420835,0.06026858,0.047485698,0.040524494,0.040724814,0.032645117,0.020978762,0.013887673,0.011725912,0.0104450565,0.014346276,0.031388074,0.08666365,0.13727224,0.13337868,0.10988359,0.09217136,0.084258005,0.07883471,0.07615964,0.07427017,0.07333727,0.07193642,0.072687715,0.073440686,0.06545987,0.05126015,0.042403705,0.04194577,0.03327968,0.022022482
163,0.006922853,0.0035687387,0.0026876219,0.0011205487,0.0035290346,0.01243795,0.03880241,0.073959455,0.08557714,0.07806528,0.072483465,0.07140237,0.0720709,0.071651146,0.074974015,0.07859725,0.089583784,0.099889986,0.08173431,0.058013674,0.040128317,0.031802543,0.02800039,0.018939147,0.010941899,0.0061279675,0.004361771,0.0030054012,0.003922525,0.0052273283,0.013002919,0.023967333,0.035247277,0.048315566,0.060289983,0.071208596,0.075551346,0.07296465,0.06590971,0.064344876,0.061844606,0.05799879,0.050195657,0.040792745,0.0335412,0.035286102,0.032133788,0.020031294,0.011272392,0.006026648,0.0047363453,0.0037694909,0.004240293,0.0046908204,0.008236594,0.013054835,0.022391703,0.038433388,0.055906814,0.06979559,0.07567978,0.069733374,0.0584632,0.055572815,0.051324923,0.047253724,0.04196453,0.03887642,0.038186982,0.037749417,0.025231734,0.0129145095,0.0053300094,0.003197521,0.0017472412,0.0022974797,0.004527785,0.013550648,0.03795176,0.083987854,0.10587455,0.08033243,0.06271068,0.060396682,0.059919305,0.057329148,0.06135408,0.0717833,0.091934845,0.12460846,0.10188838,0.05286076,0.034629144,0.026515242,0.017741606,0.009207922,0.0051396377,0.0026970217,0.0015126485,0.0015772888,0.0033535874,0.012952127,0.041369207,0.10019011,0.124058425,0.08775395,0.06776035,0.06401462,0.06342326,0.05952014,0.06208269,0.07067842,0.09299535,0.13930853,0.11629864,0.056835435,0.03792437,0.030344896,0.019350935,0.010585728,0.0050459383,0.002495884,0.0019302918,0.002270218,0.003408581,0.012546007,0.040925905,0.09607487,0.1165562,0.08458019,0.070294715,0.06455657,0.06301201,0.059277568,0.061093304,0.066320136,0.10151681,0.15638365,0.11903298,0.05542269,0.03756193,0.03040412,0.01955219,0.010753321,0.0047740256,0.0027593663,0.0012970893,0.0018620044,0.003737242,0.013061411,0.043755215,0.08987894,0.1117106,0.088506706,0.06944526,0.064298965,0.063210495,0.059829265,0.06382151,0.07425391,0.10422788,0.16198738,0.12914146,0.056374516,0.037982993,0.031008167,0.020668374,0.011437553
164,0.015793107,0.011060913,0.008331548,0.010221011,0.018080998,0.03643047,0.06502344,0.08053797,0.08232143,0.0796034,0.077436075,0.07788961,0.07741775,0.07841904,0.08075813,0.08223054,0.08135101,0.08365164,0.08114033,0.07517945,0.07079892,0.064233586,0.049702812,0.033181883,0.022296734,0.013392645,0.0098465225,0.00835847,0.0121429395,0.019106122,0.029212978,0.040438935,0.05092049,0.059955254,0.06703721,0.0764505,0.07860345,0.07704617,0.07612168,0.07272275,0.07084618,0.070755936,0.06797764,0.062200118,0.057928424,0.06631774,0.05828532,0.038025677,0.023670994,0.01633757,0.011269494,0.007707052,0.009244295,0.011482045,0.01783372,0.023864256,0.0320706,0.048730817,0.06284049,0.07336216,0.076664574,0.07221142,0.06596184,0.06405687,0.059859134,0.058669616,0.057265654,0.05753383,0.05838018,0.06372637,0.046081156,0.025196822,0.013129099,0.008295632,0.0056660986,0.008177951,0.018896632,0.040489566,0.069407016,0.08128842,0.078629345,0.07587146,0.07088268,0.06484349,0.06227406,0.062174994,0.06920577,0.072595365,0.07516334,0.08226161,0.0754818,0.06734659,0.059281092,0.048792105,0.03282962,0.020015996,0.012174795,0.00815727,0.0057137487,0.0082911365,0.017631596,0.04031097,0.0703461,0.0806154,0.08191443,0.080121346,0.0747001,0.06887216,0.066868275,0.066487096,0.070899665,0.074172094,0.07696842,0.0835588,0.07959426,0.07206452,0.061818846,0.05297769,0.037089247,0.02207051,0.012878251,0.008632391,0.0059507126,0.0086960625,0.017972086,0.03916926,0.071653746,0.08349389,0.083708346,0.08301725,0.07936031,0.073726796,0.07091211,0.07068977,0.07374692,0.07704041,0.07892882,0.08519037,0.0831588,0.07550119,0.06541739,0.058250036,0.041820187,0.024621477,0.013742001,0.00925839,0.0063582445,0.00845593,0.017488936,0.040089995,0.07303542,0.08647965,0.08507011,0.07874137,0.073150516,0.069725946,0.068564676,0.06915698,0.073090345,0.077043906,0.079580344,0.08440983,0.07832888,0.07392041,0.07105063,0.06150821,0.043450132,0.027432848
165,0.021802226,0.015149161,0.012707806,0.0127880955,0.019415194,0.03619761,0.06484845,0.08593246,0.08501722,0.075459614,0.07078974,0.07195967,0.07091515,0.06975461,0.07046719,0.07062167,0.07039192,0.07302599,0.068917215,0.063980535,0.057352036,0.054759428,0.05057952,0.037763555,0.024984226,0.018214203,0.014538137,0.012187596,0.014216324,0.019480456,0.028379936,0.03808213,0.04687182,0.052973766,0.055314444,0.061059,0.06290483,0.06287968,0.0623869,0.059812993,0.058750153,0.057028033,0.052343216,0.049615003,0.047120444,0.055777036,0.054167923,0.03779993,0.02319261,0.016452923,0.012914491,0.009865716,0.01158007,0.014366183,0.020808615,0.027293954,0.03431773,0.043190617,0.0510727,0.05944085,0.05927825,0.055859935,0.05328141,0.05198253,0.04900895,0.04693344,0.044710703,0.0450294,0.043621823,0.05188507,0.045548577,0.02953648,0.019750647,0.013137362,0.010211568,0.0103915725,0.016517136,0.03427467,0.06262739,0.08015882,0.078219615,0.07261115,0.06730075,0.06437552,0.060759123,0.06104512,0.06341672,0.0644146,0.063216805,0.065136775,0.06301517,0.056316696,0.048603818,0.04423804,0.0386777,0.027961954,0.019697404,0.014409992,0.011997439,0.012562547,0.019053694,0.037124377,0.06600942,0.08241947,0.081967436,0.07673831,0.06861719,0.06568984,0.06477963,0.06447399,0.066122524,0.06566215,0.065484956,0.0693768,0.06684365,0.058185127,0.04897034,0.04715156,0.04307308,0.031687655,0.01985732,0.014355442,0.011608849,0.0129275555,0.019762909,0.036888976,0.06733021,0.08472458,0.08361378,0.077845596,0.070600316,0.069274575,0.06728427,0.06582999,0.06573803,0.06647939,0.06632427,0.06951973,0.06982253,0.061507642,0.0512609,0.049661923,0.04606097,0.033364672,0.020391997,0.014462927,0.011772132,0.012825106,0.019801695,0.038615346,0.067577854,0.08469733,0.083549395,0.07540719,0.06852834,0.06758698,0.065622926,0.06462651,0.06570671,0.06735812,0.066474825,0.06798684,0.06579702,0.058938585,0.051054493,0.050118424,0.04733969,0.03446885
166,0.009392868,0.006007851,0.0043080626,0.0036585657,0.005033236,0.008331292,0.016699597,0.02465183,0.02655628,0.025857776,0.027450845,0.031362753,0.035751626,0.0393745,0.049520407,0.07009674,0.09163495,0.10586816,0.0821348,0.0421571,0.029473523,0.027653992,0.022431344,0.01759509,0.012830655,0.009589981,0.0071049966,0.004579666,0.004556942,0.004972007,0.009468787,0.014373676,0.01805573,0.021390313,0.023596186,0.028027572,0.029987216,0.031778853,0.034849674,0.03676255,0.03765758,0.036865115,0.034460105,0.030808788,0.025470793,0.027596869,0.026197232,0.018503647,0.010590355,0.0071846657,0.005524492,0.003670345,0.0031652031,0.0025562178,0.004405345,0.006771519,0.009627436,0.013448281,0.017343998,0.022250304,0.024840195,0.027214423,0.028392367,0.030058693,0.029366378,0.02796511,0.026213087,0.025421314,0.022925025,0.02277758,0.016441407,0.010036369,0.0045574196,0.0021020072,0.0012287302,0.0016190382,0.0037441347,0.007353684,0.016124386,0.025470827,0.027462678,0.023793068,0.023578208,0.026720194,0.029433515,0.03195169,0.044668574,0.06253289,0.07945888,0.09414502,0.08095835,0.048273504,0.02859736,0.02242873,0.015601739,0.010162056,0.005694663,0.0027879728,0.0018050577,0.0017170031,0.0039125364,0.0074744597,0.017355729,0.027535418,0.028662615,0.024821986,0.024551846,0.027915662,0.031329248,0.033473246,0.047026224,0.06901305,0.08697698,0.108986095,0.09315652,0.04967036,0.031016111,0.02595172,0.018027958,0.011651633,0.006321488,0.0032989308,0.0025735851,0.0022059614,0.0042594643,0.007409729,0.017052067,0.025967792,0.026095923,0.022619326,0.022975154,0.02651821,0.029830875,0.03194937,0.044809002,0.06719592,0.08270824,0.09749172,0.08478037,0.050206155,0.032080323,0.026462147,0.01888661,0.012500689,0.0072217835,0.0038979445,0.002978976,0.0025500963,0.0045371307,0.0075407187,0.016801666,0.025466658,0.026694806,0.024110904,0.02504321,0.029100986,0.033058323,0.034078408,0.045824513,0.06673268,0.08518687,0.101668686,0.08413882,0.048519175,0.03184308,0.027745,0.019943727,0.013491411
167,0.002110418,0.0018145125,0.00077713653,0.0012882221,0.0019700732,0.0033908589,0.012875978,0.027834658,0.03282125,0.02612951,0.021087563,0.019716434,0.018783178,0.018740054,0.021368396,0.029634986,0.04259366,0.06038753,0.053357452,0.02663001,0.014160278,0.010000538,0.007176564,0.004543368,0.0027789772,0.0010305205,6.336719e-05,0.0001351703,0.0010189265,0.00083982665,0.003418386,0.0064840587,0.009923533,0.013830717,0.016061995,0.019267876,0.021390203,0.021598913,0.02187318,0.024003346,0.026804954,0.027409319,0.02461883,0.019318026,0.013778931,0.012616171,0.010265822,0.0062338933,0.00374158,0.0024769455,0.001677,0.0017515188,0.0023275567,0.0015698401,0.0030183531,0.005539505,0.009207054,0.014655673,0.019206762,0.022325989,0.02270681,0.021674544,0.020896254,0.021515667,0.02157459,0.02137411,0.020355277,0.017721618,0.015650574,0.014366244,0.009186476,0.004925402,0.000995351,0.00058364123,-0.00019688811,0.00042683817,0.0012365347,0.0032785963,0.012572772,0.027380403,0.038589474,0.030142818,0.017414201,0.015438814,0.013768359,0.013519286,0.016179534,0.022211596,0.0370579,0.054568194,0.045882534,0.022711035,0.010922716,0.006395921,0.0040468574,0.002197979,0.00094848964,0.00042662397,-0.00031755306,0.00039377064,0.0012860186,0.0033498826,0.0138015365,0.03063887,0.037439294,0.027395902,0.018975068,0.016528599,0.014645541,0.013749342,0.01608285,0.023047525,0.03857995,0.061230272,0.052121732,0.023660883,0.011738604,0.007904004,0.005258156,0.0026681637,0.0009318469,0.00039973576,-0.00014456455,0.00067506544,0.0016152281,0.004101729,0.01483418,0.02999676,0.03519194,0.027168337,0.019294346,0.016646061,0.014678541,0.013957792,0.016398776,0.022898676,0.03822968,0.05806769,0.05306776,0.028037835,0.012994637,0.008260745,0.0056288624,0.002950875,0.0014947206,0.00083407015,0.00012589898,0.0008621169,0.002001022,0.0040258793,0.014272345,0.030967638,0.036791958,0.026538555,0.018743657,0.016908463,0.015457097,0.015107729,0.017906811,0.025524002,0.04036214,0.057523042,0.05156684,0.02788972,0.013272199,0.009351898,0.00676265,0.0037675397
168,0.032308266,0.027939446,0.025516883,0.024731012,0.02558351,0.02841542,0.037687987,0.04722239,0.050646625,0.049819805,0.04907833,0.05135757,0.053226933,0.054908715,0.06034317,0.06578122,0.06820544,0.068089984,0.06245449,0.055075012,0.04835019,0.046744917,0.044708714,0.040236823,0.03352717,0.02970907,0.026903538,0.02530291,0.025384128,0.025727285,0.030588118,0.036252234,0.04128617,0.04599841,0.04855745,0.052365463,0.054056324,0.05579052,0.057754327,0.059551656,0.05960362,0.05774332,0.053755425,0.048374698,0.04441835,0.046703737,0.04604171,0.040062986,0.033444364,0.029950432,0.027086064,0.02469081,0.023370987,0.022677878,0.025408857,0.028959509,0.0328402,0.038932633,0.04462842,0.05036359,0.053172305,0.054900747,0.054351427,0.054866675,0.053774722,0.05203046,0.04916401,0.046633113,0.043963484,0.044045396,0.040473893,0.034661785,0.026358027,0.02382898,0.022037677,0.021749016,0.022857621,0.025828011,0.03519922,0.04610777,0.048864957,0.046517335,0.04644621,0.049117956,0.05134155,0.052508913,0.05834636,0.06594742,0.06872769,0.06736699,0.0606926,0.051686384,0.04424031,0.041379586,0.036634304,0.031388972,0.02635753,0.023240719,0.021372706,0.020807194,0.022264645,0.026188986,0.037162386,0.04931821,0.051569678,0.048836764,0.047650136,0.04915116,0.050918378,0.051008932,0.05696248,0.064739764,0.06870443,0.07022965,0.06203711,0.050238073,0.042964973,0.041330796,0.0371314,0.032038476,0.026295427,0.022914182,0.02100626,0.020393712,0.021909054,0.026663586,0.037974946,0.049350735,0.05187444,0.049324367,0.04745931,0.048415173,0.050120965,0.051817596,0.05813742,0.06510343,0.06832501,0.0690629,0.06259322,0.052583076,0.045230962,0.042982083,0.038286414,0.032595634,0.026646681,0.022732338,0.020513011,0.019870073,0.021268073,0.025885217,0.037568156,0.049150176,0.051835712,0.049639203,0.04859789,0.050039288,0.05172976,0.053429537,0.058606982,0.06384744,0.06584078,0.06651412,0.06130464,0.052364152,0.04493132,0.043158017,0.03980442,0.034243822
169,0.018376676,0.014631888,0.012797941,0.014859838,0.028129442,0.05791295,0.092987485,0.100433476,0.090274006,0.0854465,0.084934376,0.086842544,0.08618903,0.088358805,0.095535226,0.098643646,0.0967516,0.0926101,0.079566374,0.06574039,0.057860747,0.056664817,0.048408866,0.033868182,0.026231106,0.017791066,0.015756719,0.013303305,0.01476589,0.019393569,0.027516147,0.038051408,0.04694462,0.054151606,0.062073145,0.07243352,0.07487193,0.07321522,0.07493569,0.07672488,0.07734224,0.07418629,0.06844621,0.06481806,0.061052404,0.074122965,0.06437182,0.0391552,0.025460597,0.01840542,0.015673645,0.010764709,0.009929211,0.010836203,0.015361994,0.021584801,0.030743796,0.0452294,0.059633505,0.06879568,0.07147345,0.073997006,0.070939615,0.06926591,0.06526957,0.06422173,0.06286745,0.061473854,0.05782028,0.059293263,0.04807494,0.031201687,0.017989585,0.013372059,0.011414614,0.0147637455,0.027104814,0.06080921,0.09891552,0.10666399,0.10066938,0.088348314,0.07741632,0.07420446,0.07559971,0.0752532,0.080916665,0.08862732,0.094882205,0.09301656,0.06949529,0.0504324,0.041744735,0.041626427,0.03297918,0.02283348,0.01580283,0.012257715,0.010729605,0.015557278,0.027309224,0.06382352,0.10205889,0.120658934,0.12023452,0.09826862,0.08375576,0.07875913,0.07821622,0.07790007,0.08330918,0.08694749,0.08411552,0.08151853,0.070401244,0.055469457,0.045924474,0.044435054,0.03662031,0.024303062,0.015019885,0.011099686,0.010541908,0.014629481,0.026996773,0.062033724,0.09463359,0.11887398,0.11240707,0.08725174,0.083626695,0.081131674,0.082500085,0.08342459,0.087501846,0.0899791,0.08872017,0.0870036,0.076757655,0.059875302,0.048491728,0.04808361,0.04056497,0.025772354,0.014806566,0.011628703,0.010247579,0.0143591575,0.028297884,0.062783405,0.104004584,0.13398026,0.12013844,0.08656349,0.08141152,0.08219929,0.08088265,0.080856785,0.08637304,0.09040301,0.085531615,0.07865867,0.06936155,0.05578576,0.04682672,0.046083733,0.03919601,0.02640038
170,0.01981293,0.017627712,0.015593856,0.016251672,0.020182472,0.032067455,0.062077325,0.09509248,0.08990352,0.06674814,0.059980817,0.05935409,0.059068155,0.059113733,0.06290513,0.063626304,0.06042324,0.05804872,0.052530386,0.045692652,0.040299825,0.038713247,0.034936257,0.028267872,0.022870041,0.019206807,0.017154202,0.016750466,0.018001724,0.02117217,0.028803281,0.037871245,0.045342155,0.050824545,0.052475687,0.05493334,0.05674445,0.057408456,0.0579637,0.05802275,0.05762604,0.05617105,0.052175313,0.044859447,0.041189313,0.042892024,0.04038953,0.032885298,0.023716826,0.020577304,0.01861666,0.016520001,0.01656646,0.017251942,0.022085171,0.027720153,0.03348881,0.043287903,0.051331244,0.055549532,0.055461287,0.0537583,0.051267374,0.051250644,0.048389666,0.047017377,0.04507237,0.042008445,0.04034408,0.0409485,0.033604156,0.024462305,0.018181412,0.015934438,0.014675915,0.01578179,0.0203134,0.034455646,0.0696939,0.09129114,0.0845411,0.06846798,0.056461167,0.050603423,0.050759457,0.04981744,0.052697767,0.055231184,0.05523323,0.060362097,0.051992424,0.040268034,0.033365056,0.032418933,0.02695943,0.020709757,0.017300546,0.015634159,0.014312916,0.015490108,0.02011387,0.03588585,0.07041308,0.107974425,0.11572914,0.081060864,0.05625004,0.052453894,0.053179324,0.052858014,0.055335082,0.057249576,0.057507873,0.06083608,0.05192375,0.040969558,0.035848718,0.03626676,0.03015744,0.022534065,0.019003285,0.017223485,0.01541828,0.016391896,0.020652441,0.035181697,0.069639795,0.10779703,0.11157983,0.07728344,0.056981355,0.05390832,0.05361597,0.052558288,0.054239154,0.055955824,0.054715287,0.056588802,0.05068167,0.0419435,0.036190096,0.036706142,0.032156646,0.02471042,0.018285137,0.016344508,0.014471929,0.015859202,0.020249387,0.034953803,0.06513481,0.10587564,0.11528204,0.07790907,0.05652949,0.0532332,0.053843547,0.05397053,0.05640314,0.05883299,0.057709847,0.05788376,0.050225932,0.04240057,0.03798987,0.037967667,0.032196924,0.025050046
171,0.014038706,0.010034502,0.008863261,0.009546689,0.016372189,0.034261618,0.06813965,0.09508506,0.093195185,0.08147192,0.075455874,0.0760877,0.07779312,0.08025845,0.088943444,0.093238845,0.09581935,0.096141785,0.08567009,0.0710645,0.05550821,0.048835322,0.04311408,0.030937102,0.019217396,0.013921814,0.0107201915,0.008745331,0.010412437,0.014755998,0.025108796,0.037886146,0.049587607,0.0601096,0.06615156,0.072402194,0.0747003,0.07448077,0.07514599,0.0753347,0.0758189,0.075310364,0.06980418,0.059874848,0.050696433,0.049694434,0.04377185,0.031969376,0.020424051,0.014880988,0.011734971,0.008318743,0.007962471,0.008900123,0.014352338,0.021343205,0.030076649,0.04347773,0.054730672,0.061841108,0.06529619,0.0684071,0.06789483,0.069817774,0.069290146,0.06674064,0.061543636,0.056508064,0.04992204,0.045020595,0.030632902,0.019243972,0.011665027,0.0073400605,0.005464078,0.007892961,0.014926441,0.033948917,0.0706885,0.09791554,0.09673384,0.08048924,0.07082476,0.06799583,0.070183106,0.069839515,0.079452924,0.088271685,0.08976021,0.09195387,0.0775103,0.05787541,0.04391547,0.038082153,0.02739074,0.017565664,0.011347214,0.007976535,0.006469967,0.008294872,0.015601558,0.034553118,0.072456494,0.101846784,0.106631264,0.088341095,0.071621604,0.069152325,0.071408205,0.0718243,0.07973959,0.08745102,0.09076584,0.0957439,0.08243698,0.061052028,0.0463468,0.041397274,0.03067816,0.019233683,0.01183869,0.008535881,0.00701329,0.008902233,0.016010778,0.034859903,0.07184542,0.10156346,0.10283449,0.08538183,0.07380644,0.07078875,0.07263952,0.07334461,0.08145782,0.08950709,0.093271755,0.09788306,0.084853865,0.063871786,0.049236212,0.04360818,0.032215454,0.020507999,0.012473115,0.008901516,0.007230946,0.009034254,0.01625973,0.03523709,0.07282598,0.10168944,0.10140528,0.084904954,0.074255526,0.07141165,0.07338158,0.07430054,0.08270763,0.090718955,0.09407925,0.09875307,0.08712138,0.06673504,0.05120317,0.045412384,0.034442745,0.022859905
172,0.01696052,0.010697958,0.0071739014,0.0044796607,0.006310419,0.011178418,0.024511881,0.034951486,0.034137495,0.03404374,0.038002454,0.045377657,0.05481068,0.067427814,0.0810818,0.08643301,0.08334955,0.07315369,0.063776806,0.059392832,0.053893276,0.05218342,0.04378616,0.0327953,0.024012815,0.015863154,0.011493065,0.0067661814,0.0052589728,0.0052321283,0.011951209,0.019692577,0.02511539,0.032087594,0.038128283,0.046213523,0.054699264,0.0663671,0.0725872,0.07284374,0.07154665,0.065968506,0.06030086,0.055344142,0.05031821,0.051627126,0.046579957,0.036609374,0.021992505,0.015446305,0.012304264,0.007321611,0.0046643615,0.0049586836,0.0093253935,0.015330009,0.021623885,0.030765207,0.039420597,0.046865426,0.05314771,0.059399717,0.059595563,0.06090861,0.057258494,0.053727135,0.04905848,0.04753379,0.044146452,0.042200327,0.030886374,0.019758023,0.0122169545,0.0066102166,0.0038553989,0.0032174997,0.0055431398,0.011914909,0.025111135,0.034912296,0.0341975,0.032498214,0.034993738,0.04110392,0.047910996,0.05389107,0.06737428,0.077122554,0.07573019,0.06948691,0.05749159,0.048333835,0.043961577,0.041837864,0.03160995,0.020956542,0.011945278,0.0070567057,0.0045812484,0.0032700766,0.0052700154,0.010650598,0.024894603,0.03659147,0.035816554,0.03329765,0.035504118,0.041784048,0.050186675,0.058080506,0.07429271,0.081869304,0.07689831,0.07219365,0.061557926,0.052615486,0.04723137,0.04493829,0.03380808,0.022188235,0.013304789,0.007925849,0.005473152,0.0037296992,0.0056273947,0.0115271285,0.026785504,0.038543258,0.036605213,0.034115404,0.03615173,0.040987138,0.04856404,0.056070067,0.076445654,0.0878392,0.07904556,0.07062749,0.061100297,0.05442797,0.049987946,0.04824596,0.03702677,0.025601037,0.013923241,0.008868485,0.006061064,0.004051028,0.0057321982,0.011284483,0.026243046,0.03791286,0.036456358,0.03423041,0.0363486,0.041978166,0.049314953,0.05951472,0.07336093,0.079900816,0.07728189,0.07013043,0.061607905,0.0563569,0.05255972,0.050826542,0.040105965,0.027845996
